#|title|abstract|venue|year|doi|authors|relative_citation_index|relevance_score
1692|Neurite, a Finite Difference Large Scale Parallel Program for the Simulation of Electrical Signal Propagation in Neurites under Mechanical Loading|With the growing body of research on traumatic brain injury and spinal cord injury, computational neuroscience has recently focused its modeling efforts on neuronal functional deficits following mechanical loading. However, in most of these efforts, cell damage is generally only characterized by purely mechanistic criteria, functions of quantities such as stress, strain or their corresponding rates. The modeling of functional deficits in neurites as a consequence of macroscopic mechanical insults has been rarely explored. In particular, a quantitative mechanically based model of electrophysiological impairment in neuronal cells, Neurite, has only very recently been proposed. In this paper, we present the implementation details of this model: a finite difference parallel program for simulating electrical signal propagation along neurites under mechanical loading. Following the application of a macroscopic strain at a given strain rate produced by a mechanical insult, Neurite is able to simulate the resulting neuronal electrical signal propagation, and thus the corresponding functional deficits. The simulation of the coupled mechanical and electrophysiological behaviors requires computational expensive calculations that increase in complexity as the network of the simulated cells grows. The solvers implemented in Neurite—explicit and implicit—were therefore parallelized using graphics processing units in order to reduce the burden of the simulation costs of large scale scenarios. Cable Theory and Hodgkin-Huxley models were implemented to account for the electrophysiological passive and active regions of a neurite, respectively, whereas a coupled mechanical model accounting for the neurite mechanical behavior within its surrounding medium was adopted as a link between electrophysiology and mechanics. This paper provides the details of the parallel implementation of Neurite, along with three different application examples: a long myelinated axon, a segmented dendritic tree, and a damaged axon. The capabilities of the program to deal with large scale scenarios, segmented neuronal structures, and functional deficits under mechanical loading are specifically highlighted.|PLoS ONE|2015|10.1371/journal.pone.0116532|A. Jérusalem, Antonio García-Dopico, Julián A. García-Grajales, J. Peña, G. Rucabado|1.9|0
1753|High-Performance Host-Device Scheduling and Data-Transfer Minimization Techniques for Visualization of 3D Agent-Based Wound Healing Applications.|High-fidelity numerical simulations produce massive amounts of data. Analyzing these numerical data sets as they are being generated provides useful insights into the processes underlying the modeled phenomenon. However, developing real-time in-situ visualization techniques to process large amounts of data can be challenging since the data does not fit on the GPU, thus requiring expensive CPU-GPU data copies. In this work, we present a scheduling scheme that achieve real-time simulation and interactivity through GPU hyper-tasking. Furthermore, the CPU-GPU communications were minimized using an activity-aware technique to reduce redundant copies. Our simulation platform is capable of visualizing 1.7 billion protein data points in situ, with an average frame rate of 42.8 fps. This performance allows users to explore large data sets on remote server with real-time interactivity as they are performing their simulations.|International Conference on Parallel and Distributed Processing Techniques and Applications|2019|10.3390/app9152974|N. Y. Li-Jessen, S. Yuen, Luc Mongeau, G. Yu, J. JáJá, Nuttiiya Seekhao|1.8333333333333333|0
1872|Biopharmaceutical scheduling using a flexible genetic algorithm approach|The goal of biopharmaceutical capacity planning and scheduling is to identify an optimal production schedule (solution) that would satisfy multiple financial and operational objectives. It is a complex combinatorial optimisation problem characterised by features such as multi-product portfolios, variable process durations and yields, long product lead and approval times, and uncertain market forecasts. The bulk of research in the area of biopharmaceutical capacity planning and scheduling has focused on Mixed Integer Linear Programming (MILP) formulations. Heuristic optimisation methods such as Genetic Algorithms (GAs) have received very little attention even though they are reportedly more flexible, easier to implement and, in certain cases, have the potential of outperforming mathematical programming models. Therefore, this thesis addresses this knowledge gap by describing the development of a flexible GA-based Decision Support Tool (DST) for single- and multi-objective biopharmaceutical capacity planning and scheduling under deterministic and uncertain product demand. This thesis makes four broad contributions. Firstly, a GA is designed for solving biopharmaceutical capacity planning and scheduling problems using a discrete-time representation. The effectiveness of the algorithm is demonstrated on two industrial case studies and compared with discrete-time MILP models from the literature. A rolling time horizon strategy is applied to improve solution quality and the performance of the GA. A Particle Swam Optimisation (PSO) algorithm is utilised as a metaoptimiser to automatically tune the parameters of the GA. Secondly, a novel variablelength chromosome structure and an entirely new continuous-time scheduling heuristic are developed for more realistic and efficient medium-term scheduling of biopharmaceutical manufacture. The variable-length chromosome enables the GA to generate production schedules from a single gene. The novel variable-length GA with an embedded continuous-time scheduling heuristic is shown to outperform related discrete- and continuous-time MILP models on two literature-based examples. Thirdly, a multi-objective component is added to the variable-length GA and the continuous-time scheduling heuristic is extended with additional constraints and features, including rolling product sequence-dependent changeovers and lengthy product quality control and assurance (QC/QA) checks. A real-life industrial case study is used to demonstrate the functionality and benefits of the multi-objective optimisation. The multi-objective variable-length GA is used to optimise both the total production throughput and monthly product inventory levels of a multi-product biopharmaceutical facility. Finally, the multi-objective variable-length GA is combined with a Graphics Processing Unit (GPU)-accelerated Monte Carlo simulation for biopharmaceutical capacity planning and scheduling under uncertain product demand. The merits of the approach are highlighted by comparing the production schedules generated when the uncertainty in demand is ignored and when it is accounted for by characterising it with a probability distribution. In the final sections of this thesis an example of a commercial application of this work is presented.||2019|10.1016/j.compchemeng.2019.05.023|Karolis Jankauskas|1.8333333333333333|0
2172|SOFIA: Selection of Medical Features by Induced Alterations in Numeric Labels|This work deals with the improvement of multi-target prediction models through a proposed optimization called Selection Of medical Features by Induced Alterations in numeric labels (SOFIA). This method performs a data transformation when: (1) weighting the features, (2) performing small perturbations on numeric labels and (3) selecting the features that are relevant in the trained multi-target prediction models. With the purpose of decreasing the computational cost in the SOFIA method, we consider those multi-objective optimization metaheuristics that support parallelization. In this sense, we propose an extension of the Natural Optimization (NO) approach for Simulated Annealing to support a multi-objective (MO) optimization. This proposed extension, called MONO, and some multiobjective evolutionary algorithms (MOEAs) are considered when performing the SOFIA method to improve prediction models in a multi-stage migraine treatment. This work also considers the adaptation of these metaheuristics to run on GPUs for accelerating the exploration of a larger space of solutions and improving results at the same time. The obtained results show that accuracies close to 88% are obtained with the MONO metaheuristic when employing eight threads and when running on a GPU. In addition, training times have been decreased from more than 8 h to less than 45 min when running the algorithms on a GPU. Besides, classification models trained with the SOFIA method only require 15 medical features or fewer to predict treatment responses. All in all, the methods proposed in this work remarkably improve the accuracy of multi-target prediction models for the OnabotulinumtoxinA (BoNT-A) treatment, while selecting those relevant features that allow us to know in advance the response to every stage of the treatment.|Electronics|2020|10.3390/electronics9091492|L. Russo, A. García, Franklin Parrales Bravo, J. Ayala|1.8|0
1703|FFSS: The fast fiber simulator software|We introduce FFSS, an optical fiber simulator entirely developed in MATLAB® which takes advantage of parallel calculation on graphic processing units (GPU). This software solves the nonlinear Schrödinger equation (NLSE) - the single-mode fiber wave equation - relying on the well-known split-step Fourier method (SSFM). FFSS operates on either the PMD-Manakov equation (PMD-ME) that averages out random birefringence and polarization mode dispersion (PMD), or on the dual-polarization (DP) NLSE including random birefringence by complementing the SSFM with the waveleplate model. We present results obtained by solving the SSFM with PMD-ME. We tested and benchmarked FFSS using GPU computation on two different hardware solutions, being able to show performance improvements up to 75× for single-precision calculation and 40× for double-precision calculation with respect to the use of computing architectures relying on standard CPU-only computations. We demonstrated the capabilities of FFSS by simulating propagation of 81 PM-QPSK WDM channels on the 50 GHz grid, representing a full C-band WDM comb. We considered a uniform, uncompensated and amplified fiber link, made of 30×100 km spans of standard single-mode fiber (SSMF). We show the accuracy of simulator outcomes obtained by double-precision calculations by comparison with results obtained using theoretical modeling of fiber propagation.|International Conference on Transparent Optical Networks|2017|10.1109/ICTON.2017.8025002|V. Curri, A. Carena, M. Cantono, Dario Pilori|1.75|0
1712|Improving GPU throughput of reservoir simulations using NVIDIA MPS and MIG|Summary In this paper we demonstrated that the overall simulation throughput of full-GPU reservoir simulators can be further improved significantly without any modifications to the software, using NVIDIA’s Multi-Processing-Service and Multi-Instance-GPU infrastructure. For models with just a few thousand cells, a throughput increase of 7x is achieved while for problems with a million cells a 60% improvement is achieved using MPS. Furthermore, when using either MPS or MIG, the smaller models can achieve 80% of the peak achievable performance of larger models. In the context of uncertainty quantification workflows, these performance improvements are significant.|Fifth EAGE Workshop on High Performance Computing for Upstream|2021|10.3997/2214-4609.2021612025|R. Gandham, Yongpeng Zhang, K. Esler, V. Natoli|1.75|0
1793|GPU Based Modelling and Analysis for Parallel Fractional Order Derivative Model of the Spiral-Plate Heat Exchanger|Heat exchangers are commonly used in various industries. A spiral-plate heat exchanger with two fluids is a compact plant that only requires a small space and is excellent in high heat transfer efficiency. However, the spiral-plate heat exchanger is a nonlinear plant with uncertainties, considering the difference between the heat fluid, the heated fluid, and other complex factors. The fractional order derivation model is more accurate than the traditional integer order model. In this paper, a parallel fractional order derivation model is proposed by considering the merit of the graphics processing unit (GPU). Then, the parallel fractional order derivation model for the spiral-plate heat exchanger is constructed. Simulations show the relationships between the output temperature of heated fluid and the orders of fractional order derivatives with two directional fluids impacted by complex factors, namely, the volume flow rate in hot fluid, and the volume flow rate in cold fluid, respectively.|Axioms|2021|10.3390/axioms10040344|M. Deng, Guanqiang Dong|1.75|0
1924|A single‐step and simplified graphics processing unit lattice Boltzmann method for high turbulent flows|In this work, a low‐computational cost graphics processing unit (GPU) lattice Boltzmann Method, coupled with the LES Vreman turbulence model is presented. The algorithm is capable of simulating low‐ and high‐turbulence flows. In contrast to the fractional‐step presented in the Simplified Lattice Boltzmann Method, the proposed work uses a single‐step approach, allowing faster computations of the macroscopic variables without losing any spatial accuracy. Inspired by a recently introduced directional interpolation method for the probability distribution functions, the macroscopic variables for different locations are computed separately, enabling an even further simplification of the steps needed to predict the following time‐step. Similar to the simplified lattice Boltzmann method, this work reduces the required memory allocation by storing only the macroscopic variables. Multiple benchmark cases are presented to compare with results reported in the literature. Excellent agreement with reports in the literature are obtained, while improving the overall computational performance of the algorithm.|International Journal for Numerical Methods in Fluids|2021|10.1002/fld.4976|P. Marzocca, O. Probst, A. Delgado-Gutiérrez, Diego Cárdenas|1.75|0
2110|Reactive Molecular Dynamics on Massively Parallel Heterogeneous Architectures|We present a parallel implementation of the ReaxFF force field on massively parallel heterogeneous architectures, called PuReMD-Hybrid. PuReMD, on which this work is based, along with its integration into LAMMPS, is currently used by a large number of research groups worldwide. Accelerating this important community codebase that implements a complex reactive force field poses a number of algorithmic, design, and optimization challenges, as we discuss in detail. In particular, different computational kernels are best suited to different computing substrates-CPUs or GPUs. Scheduling these computations requires complex resource management, as well as minimizing data movement across CPUs and GPUs. Integrating powerful nodes, each with multiple CPUs and GPUs, into clusters and utilizing the immense compute power of these clusters requires significant optimizations for minimizing communication and, potentially, redundant computations. From a programming model perspective, PuReMD-Hybrid relies on MPI across nodes, pthreads across cores, and CUDA on the GPUs to address these challenges. Using a variety of innovative algorithms and optimizations, we demonstrate that our code can achieve over 565-fold speedup compared to a single core implementation on a cluster of 36 state-of-the-art GPUs for complex systems. In terms of application performance, our code enables simulations of over 1.8M atoms in under 0.68 seconds per simulation time step.|IEEE Transactions on Parallel and Distributed Systems|2017|10.1109/TPDS.2016.2548462|A. Grama, H. Aktulga, Sudhir B. Kylasa|1.75|0
1830|Evaluation of Conflict Resolution Methods for Agent-Based Simulations on the GPU|Graphics processing units (GPUs) have been shown to be well-suited to accelerate agent-based simulations. A fundamental challenge in agent-based simulations is the resolution of conflicts arising when agents compete for simulated resources, which may introduce substantial overhead. A variety of conflict resolution methods on the GPU have been proposed in the literature. In this paper, we systematize and compare these methods and propose two simple new variants. We present performance measurements on the example of the well-known segregation model. We show that the choice of conflict resolution method can substantially affect the simulation performance. Further, although methods in which agents actively indicate their interest in a resource require the use of costly atomic operations, these methods generally outperform the alternatives.|SIGSIM Principles of Advanced Discrete Simulation|2018|10.1145/3200921.3200940|A. Knoll, Philipp Andelfinger, Wentong Cai, Mingyu Yang|1.7142857142857142|0
2186|Application of GPU-Based Large Eddy Simulation in Urban Dispersion Studies|While large eddy simulation has several advantages in microscale air pollutant dispersion modelling, the parametric investigation of geometries is not yet feasible because of its relatively high computational cost. By assuming an analogy between heat and mass transport processes, we utilize a Graphics Processing Unit based software—originally developed for mechanical engineering applications—to model urban dispersion. The software allows for the modification of the geometry as well as the visualization of the transient flow and concentration fields during the simulation, thus supporting the analysis and comparison of different design concepts. By placing passive turbulence generators near the inlet, a numerical wind tunnel was created, capable of producing the characteristic velocity and turbulence intensity profiles of the urban boundary layer. The model results show a satisfactory agreement with wind tunnel experiments examining single street canyons. The effect of low boundary walls placed in the middle of the road and adjacent to the walkways was investigated in a wide parameter range, along with the impact made by the roof slope angle. The presented approach can be beneficially used in the early phase of simulation driven urban design, by screening the concepts to be experimentally tested or simulated with high accuracy models.|Atmosphere|2018|10.3390/ATMOS9110442|G. Kristóf, Bálint Papp|1.7142857142857142|0
1681|Parallel Cloth Simulation Using OpenGL Shading Language|The primary goal of cloth simulation is to express object behavior in a realistic manner and achieve real-time performance by following the fundamental concept of physic. In general, the mass–spring system is applied to real-time cloth simulation with three types of springs. However, hard spring cloth simulation using the mass–spring system requires a small integration time-step in order to use a large stiffness coefficient. Furthermore, to obtain stable behavior, constraint enforcement is used instead of maintenance of the force of each spring. Constraint force computation involves a large sparse linear solving operation. Due to the large computation, we implement a cloth simulation using adaptive constraint activation and deactivation techniques that involve the mass–spring system and constraint enforcement method to prevent excessive elongation of cloth. At the same time, when the length of the spring is stretched or compressed over a defined threshold, adaptive constraint activation and deactivation method deactivates the spring and generate the implicit constraint. Traditional method that uses a serial process of the Central Processing Unit (CPU) to solve the system in every frame cannot handle the complex structure of cloth model in real-time. Our simulation utilizes the Graphic Processing Unit (GPU) parallel processing with compute shader in OpenGL Shading Language (GLSL) to solve the system effectively. In this paper, we design and implement parallel method for cloth simulation, and experiment on the performance and behavior comparison of the mass–spring system, constraint enforcement, and adaptive constraint activation and deactivation techniques the using GPU-based parallel method.|Computer systems science and engineering|2022|10.32604/csse.2022.020685|M. Hong, Min-Hyung Choi, Hongly Va|1.6666666666666667|0
1721|Virtual LiDAR Simulation as a High Performance Computing Challenge: Toward HPC HELIOS++|The software HELIOS++ simulates the laser scanning of a given virtual scene that can be composed of different spatial primitives and 3D meshes with distinct granularity. The high computational cost of this type of simulation software demands efficient computational solutions. Classical solutions based on GPU are not well suited when irregular geometries compose the scene combining different primitives and physics models because they lead to different computation branches. In this paper, we explore the usage of parallelization strategies based on static and dynamic workload balancing and heuristic optimization strategies to speed up the ray tracing process based on a k-dimensional tree (KDT). Using HELIOS++ as our case study, we analyze the performance of our algorithms on different parallel computers, including the CESGA FinisTerrae-II supercomputer. There is a significant performance boost in all cases, with the decrease in computation time ranging from 89.5% to 99.4%. Our results show that the proposed algorithms can boost the performance of any software that relies heavily on a KDT or a similar data structure, as well as those that spend most of the time computing with only a few synchronization barriers. Hence, the algorithms presented in this paper improve performance, whether computed on personal computers or supercomputers.|IEEE Access|2022|10.1109/ACCESS.2022.3211072|B. Höfle, Alberto M. Esmorís, M. Yermo, L. Winiwarter, Hannah Weiser, F. F. Rivera|1.6666666666666667|0
1859|A tool set for random number generation on GPUs in R|We introduce the R package clrng which leverages the gpuR package and is able to generate random numbers in parallel on a Graphics Processing Unit (GPU) with the clRNG (OpenCL) library. Parallel processing with GPU's can speed up computationally intensive tasks, which when combined with R, it can largely improve R's downsides in terms of slow speed, memory usage and computation mode. clrng enables reproducible research by setting random initial seeds for streams on GPU and CPU, and can thus accelerate several types of statistical simulation and modelling. The random number generator in clrng guarantees independent parallel samples even when R is used interactively in an ad-hoc manner, with sessions being interrupted and restored. This package is portable and flexible, developers can use its random number generation kernel for various other purposes and applications.||2022|10.1103/physreva.106.l050401|P. L'Ecuyer, Ruoyong Xu, Patrick R. Brown|1.6666666666666667|0
1880|Graphics Processing Unit-Based Bioheat Simulation to Facilitate Rapid Decision Making Associated with Cryosurgery Training|This study focuses on the implementation of an efficient numerical technique for cryosurgery simulations on a graphics processing unit as an alternative means to accelerate runtime. This study is part of an ongoing effort to develop computerized training tools for cryosurgery, with prostate cryosurgery as a developmental model. The ability to perform rapid simulations of various test cases is critical to facilitate sound decision making associated with medical training. Consistent with clinical practice, the training tool aims at correlating the frozen region contour and the corresponding temperature field with the target region shape. The current study focuses on the feasibility of graphics processing unit-based computation using C++ accelerated massive parallelism, as one possible implementation. Benchmark results on a variety of computation platforms display between 3-fold acceleration (laptop) and 13-fold acceleration (gaming computer) of cryosurgery simulation, in comparison with the more common implementation on a multicore central processing unit. While the general concept of graphics processing unit-based simulations is not new, its application to phase-change problems, combined with the unique requirements for cryosurgery optimization, represents the core contribution of the current study.|Technology in Cancer Research and Treatment|2016|10.1177/1533034615580694|Y. Rabin, Hong Zhang, K. Shimada, R. Keelan|1.6666666666666667|0
1945|A Scheme of Full Kinetic Particle-in-cell Algorithms for GPU Acceleration Using CUDA Fortran Programming|The emerging computable devices, graphical processing units (GPUs), are gradually applied in the simulations of space physics. In this paper, we introduce an approach that implements full kinetic particle-in-cell simulations on GPU architecture devices using the CUDA Fortran language programming for the first time. Using the latest high-performance computing NVIDIA GPUs, this program, which follows the second-order leap-frog iteration method, can speed up the computing process by a factor of 150–285 on a single device compared with the time cost of running with a single core of an Intel Xeon Gold processor. Our scheme improves fast accessibility to the simulation results and provides valuable assistance in studying the physical process.|Astrophysical Journal Supplement Series|2022|10.3847/1538-4365/ac9fd6|K. Jiang, L. Yu, Y. Y. Wei, Q. Xiong, Z. Yuan, J. Zhang, S. Y. Huang, R. Lin, S. B. Xu, Z. Wang|1.6666666666666667|0
1969|A Nonlinear Parallel Model for Reversible Polymer Solutions in Steady and Oscillating Shear Flow|A mathematical model for reversible polymers in steady and oscillating shear flows is presented. Using a mean-field approach, the behavior of the polymer network is characterized by a finitely extensible nonlinear elastic bead-spring model that stochastically transitions between dumbbell states to represent attachments, detachments and loops. An efficient parallel scheme for computation on GPUs utilizes populations of over a million dumbbells to characterize steady, large and small amplitude oscillatory shear (SAOS) flows in Brownian dynamics simulations. In steady-shear a novel attachment species transition function enables shear thickening and shear thinning by the adjustment of either attachment or detachment parameters. Three species simulations show the inclusion of loops modifies the strength of these nonlinear flow responses. In SAOS simulations, three species simulations show an increase in dynamic moduli at higher frequencies not present in two species models. Two approaches for a looped segment transitioning to dangling are explored, and the choice found to have substantial impact on the effect of adding a third species. Pipkin diagrams are also generated using large amplitude oscillatory flows.||2019|10.1016/j.apor.2019.02.002|Erik Palmer|1.6666666666666667|0
2000|Value Function Iteration Toolkit: In Matlab, on the GPU|As part of evaluating economic policies Economists often want to solve Value Function Iteration problems, and then simulate various model outputs. The VFI Toolkit allows the user to easily solve these problems, automatically taking advantage of parallelization on the GPU and CPUs. Using the VFI Toolkit allows Economists to concentrate on the economics of the problem at hand. VFI Toolkit is already available from vfitoolkit.com. A Matlab Toolkit that makes it easy for the user to solve Value Function Iteration problems. Makes automatic use of parallelization on the GPU and CPUs. Roughly, the main command take the Return Function as an input, and gives the Value Function and Optimal Policy Functions as outputs. Work is completed, not preliminary. If it is felt that the presentation at EcoMod would benefit from a more applied example I am happy to construct one based on water management together with a colleague in my department who works on this topic. PS. If it is possible to do a poster in addition to an oral presentation that would be of interest.||2016|10.1183/13993003.01795-2015|R. Kirkby|1.6666666666666667|0
2250|Parallel Computation of Wrench Model for Commutated Magnetically Levitated Planar Actuator|An accurate wrench model is significant for the simulation, manufacture, and control of the commutated magnetically levitated planar actuator (CMLPA). With plenty of coils and permanent magnets employed in the coil set and magnet array of CMLPA, the computational burden of the corresponding wrench model can be substantial. This paper proposes an accurate, universal, and robust parallel massive-thread wrench model (PMWM) for the CMLPA. In PMWM, the magnetic node, Gaussian quadrature, and coordinate transformation are employed to express the interaction between magnet array and coil set. All of these calculation modules are implemented on the graphics processing unit in a massively parallel framework by CUDA. In order to highlight the performance of this PMWM, the wrench model of three different CMLPAs is computed. The computation accuracy and efficiency of proposed PMWM are compared with the finite-element method software Ansys Maxwell and a boundary element method software package named Radia, respectively. The same wrench model is also implemented on a multicore CPU through OpenMP and the comparative results are presented to show significant acceleration of the proposed massive-thread model.|IEEE transactions on industrial electronics (1982. Print)|2016|10.1109/TIE.2016.2592866|V. Dinavahi, Fengqiu Xu, Xianze Xu|1.6666666666666667|0
2060|Towards implementation of cellular automata in Microbial Fuel Cells|The Microbial Fuel Cell (MFC) is a bio-electrochemical transducer converting waste products into electricity using microbial communities. Cellular Automaton (CA) is a uniform array of finite-state machines that update their states in discrete time depending on states of their closest neighbors by the same rule. Arrays of MFCs could, in principle, act as massive-parallel computing devices with local connectivity between elementary processors. We provide a theoretical design of such a parallel processor by implementing CA in MFCs. We have chosen Conway’s Game of Life as the ‘benchmark’ CA because this is the most popular CA which also exhibits an enormously rich spectrum of patterns. Each cell of the Game of Life CA is realized using two MFCs. The MFCs are linked electrically and hydraulically. The model is verified via simulation of an electrical circuit demonstrating equivalent behaviours. The design is a first step towards future implementations of fully autonomous biological computing devices with massive parallelism. The energy independence of such devices counteracts their somewhat slow transitions—compared to silicon circuitry—between the different states during computation.|PLoS ONE|2017|10.1371/journal.pone.0177528|J. Greenman, I. Ieropoulos, Michail-Antisthenis I. Tsompanas, A. Adamatzky, G. Sirakoulis|1.625|0
2133|Acceleration of Linear Finite-Difference Poisson-Boltzmann Methods on Graphics Processing Units.|Electrostatic interactions play crucial roles in biophysical processes such as protein folding and molecular recognition. Poisson-Boltzmann equation (PBE)-based models have emerged as widely used in modeling these important processes. Though great efforts have been put into developing efficient PBE numerical models, challenges still remain due to the high dimensionality of typical biomolecular systems. In this study, we implemented and analyzed commonly used linear PBE solvers for the ever-improving graphics processing units (GPU) for biomolecular simulations, including both standard and preconditioned conjugate gradient (CG) solvers with several alternative preconditioners. Our implementation utilizes the standard Nvidia CUDA libraries cuSPARSE, cuBLAS, and CUSP. Extensive tests show that good numerical accuracy can be achieved given that the single precision is often used for numerical applications on GPU platforms. The optimal GPU performance was observed with the Jacobi-preconditioned CG solver, with a significant speedup over standard CG solver on CPU in our diversified test cases. Our analysis further shows that different matrix storage formats also considerably affect the efficiency of different linear PBE solvers on GPU, with the diagonal format best suited for our standard finite-difference linear systems. Further efficiency may be possible with matrix-free operations and integrated grid stencil setup specifically tailored for the banded matrices in PBE-specific linear systems.|Journal of Chemical Theory and Computation|2017|10.1021/acs.jctc.7b00336|Ruxi Qi, Wesley M. Botello-Smith, R. Luo|1.625|0
2144|Parallel genetic algorithms on the graphics processing units using island model and simulated annealing|To solve a non-deterministic polynomial-hard problem, we can adopt an approximate algorithm for finding the near-optimal solution to reduce the execution time. Although this approach can come up with solutions much faster than brute-force methods, the downside of it is that only approximate solutions are found in most situations. The genetic algorithm is a global search heuristic and optimization method. Initially, genetic algorithms have many shortcomings, such as premature convergence and the tendency to converge toward local optimal solutions; hence, many parallel genetic algorithms are proposed to solve these problems. Currently, there exist many literatures on parallel genetic algorithms. Also, a variety of parallel genetic algorithms have been derived. This study mainly uses the advantages of graphics processing units, which has a large number of cores, and identifies optimized algorithms suitable for computation in single instruction, multiple data architecture of graphics processing units. Furthermore, the parallel simulated annealing method and spheroidizing annealing are also used to enhance performance of the parallel genetic algorithm.||2017|10.1177/1687814017707413|Chu-Hsing Lin, Jung-Chun Liu, Cheng-Chieh Li|1.625|0
1704|Forward Analysis of GPR for Underground Pipes Using CUDA-Implemented Conformal Symplectic Euler Algorithm|Ground-penetrating radar (GPR) is widely used in the detection and positioning of underground facilities. Through the inversion analysis of echo signals of GPR, information such as pipe material, burial depth and location of pipelines can be obtained. Unfortunately, underground pipelines are cylindrical, the ladder approximation method used in traditional forward models produces certain errors. In this study, an accurate and efficient numerical model of GPR forward model in underground pipelines is established using symplectic Euler algorithm, graphics processing unit (GPU) acceleration technology and surface conformal technology. With a Ricker wavelet pulse as the GPR source, the convolution perfectly matched layer (CPML) is incorporated in the symplectic Euler algorithm and shown to be effective to truncate the symplectic Euler computational domain. Through the simulation study of different underground pipeline models, GPR image characteristics of the metal pipeline, plastic pipeline and concrete pipeline filled with air and water are obtained. According to the numerical simulation results, parallel conformal symplectic Euler algorithm effectively reduces the false diffracted waves caused by ladder approximation and improves the computational efficiency of the model in metallic and non-metallic media.|IEEE Access|2020|10.1109/ACCESS.2020.3037811|H. Fang, Yinping Li, Man Yang, Binghan Xue, Jianwei Lei|1.6|0
1831|Discovering Regulatory Network Topologies Using Ensemble Methods on GPGPUs With Special Reference to the Biological Clock of Neurospora crassa|Most genetic networks, such as that for the biological clock, are part of much larger modules controlling fundamental processes in the cell, such as metabolism, development, and response to environmental signals. For example, the biological clock is part of a much larger network controlling the circadian rhythms of about 2418 distinct genes in the genome (with 11 000 genes) of the model system, Neurospora crassa. Predicting and understanding the dynamics of all of these genes and their products in a genetic network describing how the clock functions is a challenge and beyond the current capability of the fastest serial computers. We have implemented a novel variable-topology supernet ensemble method using Markov chain Monte Carlo simulations to fit and discover a regulatory network of unknown topology composed of 2418 genes describing the entire clock circadian network, a network that is found in organisms ranging from bacteria to humans, by harnessing the power of the general-purpose graphics processing unit and exploiting the hierarchical structure of that genetic network. The result is the construction of a genetic network that explains mechanistically how the biological clock functions in the filamentous fungus N. crassa and is validated against over 31 000 data points from microarray experiments. Two transcription factors are identified targeting ribosome biogenesis in the clock network.|IEEE Access|2015|10.1109/ACCESS.2015.2399854|H. Schüttler, T. Taha, Michael T. Judge, J. Arnold, J. Griffith, Ahmad Al-Omari|1.6|0
1979|GPU-accelerated small delay fault simulation|The simulation of delay faults is an essential task in design validation and reliability assessment of circuits. Due to the high sensitivity of current nano-scale designs against smallest delay deviations, small delay faults recently became the focus of test research. Because of the subtle delay impact, traditional fault simulation approaches based on abstract timing models are not sufficient for representing small delay faults. Hence, timing accurate simulation approaches have to be utilized, which quickly become inapplicable for larger designs due to high computational requirements. In this work we present a waveform-accurate approach for fast high-throughput small delay fault simulation on Graphics Processing Units (GPUs). By exploiting parallelism from gates, faults and patterns, the proposed approach enables accurate exhaustive small delay fault simulation even for multimillion gate designs without fault dropping for the first time.|Design, Automation and Test in Europe|2015|10.7873/DATE.2015.0077|E. Schneider, M. Kochte, X. Wen, S. Holst, H. Wunderlich|1.6|0
2098|Parallel genetic algorithm for N‐Queens problem based on message passing interface‐compute unified device architecture|N‐Queens problem derives three variants: obtaining a specific solution, obtaining a set of solutions and obtaining all solutions. The purpose of the variant I is to find a constructive solution, which has been solved. Variant III is aiming to find all solutions and the largest number of queens currently being resolved is 26. Variant II whose purpose is to obtain a set of solutions for larger‐scale problems relies on various intelligent algorithms. In this paper, we use a master‐slave model genetic algorithm that combines the idea of the evolutionary algorithm and simulated annealing algorithm to solve Variant III, and use a parallel fitness function based on compute unified device architecture. Experimental results show that our scheme achieved a maximum 60‐fold speedup over the single‐CPU counterpart. On this basis, a two‐level parallel genetic algorithm based on the island model and master‐slave model is implemented on the GPU cluster by using message passing interface technology. Using two‐node and three‐node GPU cluster, speedup of 1.46 and 2.01 are obtained on average over single‐node, respectively. Compared with the sequential genetic algorithm, the two‐level parallel genetic algorithm makes full use of the parallel computing power of GPU cluster in solving N‐Queen variant II and improves the performance by 99.19 times in the best case.|International Conference on Climate Informatics|2020|10.1111/coin.12300|Yuxin Wang, Jianli Cao, He Guo, Zhikui Chen|1.6|0
2297|Stable and Fast Fluid–Solid Coupling for Incompressible SPH|The solid boundary handling has been a research focus in physically based fluid animation. In this paper, we propose a novel stable and fast particle method to couple predictive–corrective incompressible smoothed particle hydrodynamics and geometric lattice shape matching (LSM), which animates the visually realistic interaction of fluids and deformable solids allowing larger time steps or velocity differences. By combining the boundary particles sampled from solids with a momentum‐conserving velocity‐position correction scheme, our approach can alleviate the particle deficiency issues and prevent the penetration artefacts at the fluid–solid interfaces simultaneously. We further simulate the stable deformation and melting of solid objects coupled to smoothed particle hydrodynamics fluids based on a highly extended LSM model. In order to improve the time performance of each time step, we entirely implement the unified particle framework on GPUs using compute unified device architecture. The advantages of our two‐way fluid–solid coupling method in computer animation are demonstrated via several virtual scenarios.|Computer graphics forum (Print)|2015|10.1111/cgf.12467|W. Wu, X. Shao, N. Magnenat-Thalmann, Z. Zhou|1.6|0
